pid	trait.myos	fdr.myos	trait.other	fdr.other	pairwise_fdr
3:28029953	PM (M)	0.832051137421503	HypoThy	0.596580179908085	0.932246100073941
3:28029953	PM (M)	0.832051137421503	PR	0.951073432766385	0.991782838683244
3:28029953	PM (M)	0.832051137421503	BioMedRhe	0.996390577153628	0.999393801538387
3:28029953	PM (R)	0.562958055742112	ITP	0.896201505975736	0.954635704360595
3:28029953	PM (R)	0.562958055742112	IgG+ NMO	0.877081395348839	0.94627941403779
3:28029953	PM (R)	0.562958055742112	PBC	0.862141210817573	0.939749926742674
3:28029953	PM (R)	0.562958055742112	JIA	0.707438455080582	0.872138333593326
3:28029953	PM (R)	0.562958055742112	CR(E)ST	0.991773497699165	0.996404673440001
3:28029953	PM (R)	0.562958055742112	Felty	0.895862654176813	0.954487611911578
3:28029953	PM (R)	0.562958055742112	SjS	0.000904018362563228	0.563353149684932
3:28029953	PM (R)	0.562958055742112	SSc	0.0121477263157896	0.568267121669478
3:28029953	PM (R)	0.562958055742112	GPA	0.963253752787869	0.983940348674229
3:28029953	PM (R)	0.562958055742112	MPO+ AAV	0.141060606178475	0.624607457324549
3:28029953	PM (R)	0.562958055742112	PR3+ AAV	0.785425237154505	0.90622182845733
3:28029953	PM (R)	0.562958055742112	HyperThy	0.74377528249929	0.888019051296561
3:28029953	PM (R)	0.562958055742112	HypoThy	0.596580179908085	0.823688617474862
3:28029953	PM (R)	0.562958055742112	PR	0.951073432766385	0.978617037930357
3:28029953	PM (R)	0.562958055742112	BioMedRhe	0.996390577153628	0.998422530821573
3:58346341	DM (M)	0.922238974336316	ITP	0.899414805310357	0.992178392094352
3:58346341	DM (M)	0.922238974336316	IgG+ NMO	0.990065217391304	0.999227461114602
3:58346341	DM (M)	0.922238974336316	PBC	0.737555742884014	0.979592065387117
3:58346341	DM (M)	0.922238974336316	JIA	0.356479158799194	0.949959159352268
3:58346341	DM (M)	0.922238974336316	CR(E)ST	0.972552258277322	0.997865635451493
3:58346341	DM (M)	0.922238974336316	MG	0.911015466658679	0.993080471419175
3:58346341	DM (M)	0.922238974336316	Felty	0.888037295542943	0.991293665265339
3:58346341	DM (M)	0.922238974336316	SjS	0.479341885816112	0.959513091020941
3:58346341	DM (M)	0.922238974336316	SSc	3.32849999999993e-05	0.922241562612055
3:58346341	DM (M)	0.922238974336316	GPA	0.62856543793078	0.971116867486556
3:58346341	DM (M)	0.922238974336316	MPO+ AAV	0.246585201428653	0.941413692512894
3:58346341	DM (M)	0.922238974336316	PR3+ AAV	0.583731216063057	0.967630512409289
3:58346341	DM (M)	0.922238974336316	HyperThy	0.868557438905509	0.989778891633431
3:58346341	DM (M)	0.922238974336316	HypoThy	0.299078062187929	0.945495591205556
3:58346341	DM (M)	0.922238974336316	PR	0.951073432766385	0.996195419949711
3:58346341	DM (M)	0.922238974336316	BioMedRhe	0.701826001987513	0.976813684088308
3:58346341	DM (R)	0.909015777332508	ITP	0.899414805310357	0.990848334249304
3:58346341	DM (R)	0.909015777332508	IgG+ NMO	0.990065217391304	0.999096091526977
3:58346341	DM (R)	0.909015777332508	PBC	0.737555742884014	0.976121713272754
3:58346341	DM (R)	0.909015777332508	JIA	0.356479158799194	0.941449756493014
3:58346341	DM (R)	0.909015777332508	CR(E)ST	0.972552258277322	0.997502688555384
3:58346341	DM (R)	0.909015777332508	MG	0.911015466658679	0.99190381140451
3:58346341	DM (R)	0.909015777332508	Felty	0.888037295542943	0.989813160367225
3:58346341	DM (R)	0.909015777332508	SjS	0.479341885816112	0.952628326205457
3:58346341	DM (R)	0.909015777332508	SSc	3.32849999999993e-05	0.909018805742359
3:58346341	DM (R)	0.909015777332508	GPA	0.62856543793078	0.966205315098292
3:58346341	DM (R)	0.909015777332508	MPO+ AAV	0.246585201428653	0.931451140205801
3:58346341	DM (R)	0.909015777332508	PR3+ AAV	0.583731216063057	0.962126108272755
3:58346341	DM (R)	0.909015777332508	HyperThy	0.868557438905509	0.988040800753393
3:58346341	DM (R)	0.909015777332508	HypoThy	0.299078062187929	0.936227162337577
3:58346341	DM (R)	0.909015777332508	PR	0.951073432766385	0.995548454312461
3:58346341	DM (R)	0.909015777332508	BioMedRhe	0.701826001987513	0.972870870571176
3:58346341	JDM (M)	0.991546839861743	ITP	0.899414805310357	0.999149737241751
3:58346341	JDM (M)	0.991546839861743	IgG+ NMO	0.990065217391304	0.99991601969167
3:58346341	JDM (M)	0.991546839861743	PBC	0.737555742884014	0.997781516667233
3:58346341	JDM (M)	0.991546839861743	JIA	0.356479158799194	0.994560215277024
3:58346341	JDM (M)	0.991546839861743	CR(E)ST	0.972552258277322	0.999767979843785
3:58346341	JDM (M)	0.991546839861743	MG	0.911015466658679	0.999247799489838
3:58346341	JDM (M)	0.991546839861743	Felty	0.888037295542943	0.999053561329712
3:58346341	JDM (M)	0.991546839861743	SjS	0.479341885816112	0.995598793583521
3:58346341	JDM (M)	0.991546839861743	SSc	3.32849999999993e-05	0.991547121225178
3:58346341	JDM (M)	0.991546839861743	GPA	0.62856543793078	0.996860204165946
3:58346341	JDM (M)	0.991546839861743	MPO+ AAV	0.246585201428653	0.993631264057144
3:58346341	JDM (M)	0.991546839861743	PR3+ AAV	0.583731216063057	0.996481213308824
3:58346341	JDM (M)	0.991546839861743	HyperThy	0.868557438905509	0.998888894982086
3:58346341	JDM (M)	0.991546839861743	HypoThy	0.299078062187929	0.994074994615257
3:58346341	JDM (M)	0.991546839861743	PR	0.951073432766385	0.999586415892159
3:58346341	JDM (M)	0.991546839861743	BioMedRhe	0.701826001987513	0.997479487445736
3:58346341	JDM (R)	0.937912716883687	ITP	0.899414805310357	0.993754938539995
3:58346341	JDM (R)	0.937912716883687	IgG+ NMO	0.990065217391304	0.999383176339475
3:58346341	JDM (R)	0.937912716883687	PBC	0.737555742884014	0.983705549106189
3:58346341	JDM (R)	0.937912716883687	JIA	0.356479158799194	0.960045539341117
3:58346341	JDM (R)	0.937912716883687	CR(E)ST	0.972552258277322	0.998295844288761
3:58346341	JDM (R)	0.937912716883687	MG	0.911015466658679	0.994475192085464
3:58346341	JDM (R)	0.937912716883687	Felty	0.888037295542943	0.993048539869907
3:58346341	JDM (R)	0.937912716883687	SjS	0.479341885816112	0.967673752257859
3:58346341	JDM (R)	0.937912716883687	SSc	3.32849999999993e-05	0.937914783458905
3:58346341	JDM (R)	0.937912716883687	GPA	0.62856543793078	0.976938637185624
3:58346341	JDM (R)	0.937912716883687	MPO+ AAV	0.246585201428653	0.953222522097081
3:58346341	JDM (R)	0.937912716883687	PR3+ AAV	0.583731216063057	0.974155002159224
3:58346341	JDM (R)	0.937912716883687	HyperThy	0.868557438905509	0.991839088495793
3:58346341	JDM (R)	0.937912716883687	HypoThy	0.299078062187929	0.956481661204627
3:58346341	JDM (R)	0.937912716883687	PR	0.951073432766385	0.996962282368257
3:58346341	JDM (R)	0.937912716883687	BioMedRhe	0.701826001987513	0.981487186567476
3:58346341	Anti-Jo1+ (R)	0.728498894189225	ITP	0.899414805310357	0.97269100841357
3:58346341	Anti-Jo1+ (R)	0.728498894189225	IgG+ NMO	0.990065217391304	0.99730269553575
3:58346341	Anti-Jo1+ (R)	0.728498894189225	PBC	0.737555742884014	0.928746093979322
3:58346341	Anti-Jo1+ (R)	0.728498894189225	JIA	0.356479158799194	0.825283380001701
3:58346341	Anti-Jo1+ (R)	0.728498894189225	CR(E)ST	0.972552258277322	0.992547907770284
3:58346341	Anti-Jo1+ (R)	0.728498894189225	MG	0.911015466658679	0.975840600797776
3:58346341	Anti-Jo1+ (R)	0.728498894189225	Felty	0.888037295542943	0.969602001930344
3:58346341	Anti-Jo1+ (R)	0.728498894189225	SjS	0.479341885816112	0.858640746249722
3:58346341	Anti-Jo1+ (R)	0.728498894189225	SSc	3.32849999999993e-05	0.728507931103532
3:58346341	Anti-Jo1+ (R)	0.728498894189225	GPA	0.62856543793078	0.899155105661866
3:58346341	Anti-Jo1+ (R)	0.728498894189225	MPO+ AAV	0.246585201428653	0.795447049053677
3:58346341	Anti-Jo1+ (R)	0.728498894189225	PR3+ AAV	0.583731216063057	0.886982564846614
3:58346341	Anti-Jo1+ (R)	0.728498894189225	HyperThy	0.868557438905509	0.964313199312245
3:58346341	Anti-Jo1+ (R)	0.728498894189225	HypoThy	0.299078062187929	0.809698918796991
3:58346341	Anti-Jo1+ (R)	0.728498894189225	PR	0.951073432766385	0.986716382892548
3:58346341	Anti-Jo1+ (R)	0.728498894189225	BioMedRhe	0.701826001987513	0.91904542981559
3:58346341	IIM (M)	0.782267339163801	ITP	0.899414805310357	0.978099317919497
3:58346341	IIM (M)	0.782267339163801	IgG+ NMO	0.990065217391304	0.99783687334778
3:58346341	IIM (M)	0.782267339163801	PBC	0.737555742884014	0.942857313576957
3:58346341	IIM (M)	0.782267339163801	JIA	0.356479158799194	0.8598844949418
3:58346341	IIM (M)	0.782267339163801	CR(E)ST	0.972552258277322	0.994023730160776
3:58346341	IIM (M)	0.782267339163801	MG	0.911015466658679	0.980625160782327
3:58346341	IIM (M)	0.782267339163801	Felty	0.888037295542943	0.975622062444148
3:58346341	IIM (M)	0.782267339163801	SjS	0.479341885816112	0.886635723412785
3:58346341	IIM (M)	0.782267339163801	SSc	3.32849999999993e-05	0.782274586395417
3:58346341	IIM (M)	0.782267339163801	GPA	0.62856543793078	0.91912656447414
3:58346341	IIM (M)	0.782267339163801	MPO+ AAV	0.246585201428653	0.835956991193692
3:58346341	IIM (M)	0.782267339163801	PR3+ AAV	0.583731216063057	0.909364690050361
3:58346341	IIM (M)	0.782267339163801	HyperThy	0.868557438905509	0.971380661425772
3:58346341	IIM (M)	0.782267339163801	HypoThy	0.299078062187929	0.847386401441713
3:58346341	IIM (M)	0.782267339163801	PR	0.951073432766385	0.989347088330644
3:58346341	IIM (M)	0.782267339163801	BioMedRhe	0.701826001987513	0.935077782020574
3:58346341	IIM (R)	0.842951783222007	ITP	0.899414805310357	0.984203274539724
3:58346341	IIM (R)	0.842951783222007	IgG+ NMO	0.990065217391304	0.998439760107227
3:58346341	IIM (R)	0.842951783222007	PBC	0.737555742884014	0.958783597416309
3:58346341	IIM (R)	0.842951783222007	JIA	0.356479158799194	0.898936199429939
3:58346341	IIM (R)	0.842951783222007	CR(E)ST	0.972552258277322	0.995689381107871
3:58346341	IIM (R)	0.842951783222007	MG	0.911015466658679	0.986025137717924
3:58346341	IIM (R)	0.842951783222007	Felty	0.888037295542943	0.982416456919378
3:58346341	IIM (R)	0.842951783222007	SjS	0.479341885816112	0.918231571616428
3:58346341	IIM (R)	0.842951783222007	SSc	3.32849999999993e-05	0.842957010571903
3:58346341	IIM (R)	0.842951783222007	GPA	0.62856543793078	0.941666864377314
3:58346341	IIM (R)	0.842951783222007	MPO+ AAV	0.246585201428653	0.881677549390219
3:58346341	IIM (R)	0.842951783222007	PR3+ AAV	0.583731216063057	0.934625729782359
3:58346341	IIM (R)	0.842951783222007	HyperThy	0.868557438905509	0.979357180171378
3:58346341	IIM (R)	0.842951783222007	HypoThy	0.299078062187929	0.889921459566039
3:58346341	IIM (R)	0.842951783222007	PR	0.951073432766385	0.992316169862892
3:58346341	IIM (R)	0.842951783222007	BioMedRhe	0.701826001987513	0.953172305322574
3:58346341	PM (M)	0.896753335358181	ITP	0.899414805310357	0.989614914135946
3:58346341	PM (M)	0.896753335358181	IgG+ NMO	0.990065217391304	0.998974266831711
3:58346341	PM (M)	0.896753335358181	PBC	0.737555742884014	0.972903505798375
3:58346341	PM (M)	0.896753335358181	JIA	0.356479158799194	0.933558619518519
3:58346341	PM (M)	0.896753335358181	CR(E)ST	0.972552258277322	0.997166112215183
3:58346341	PM (M)	0.896753335358181	MG	0.911015466658679	0.9908126437278
3:58346341	PM (M)	0.896753335358181	Felty	0.888037295542943	0.988440224200531
3:58346341	PM (M)	0.896753335358181	SjS	0.479341885816112	0.946243786291814
3:58346341	PM (M)	0.896753335358181	SSc	3.32849999999993e-05	0.896756771923414
3:58346341	PM (M)	0.896753335358181	GPA	0.62856543793078	0.961650620333658
3:58346341	PM (M)	0.896753335358181	MPO+ AAV	0.246585201428653	0.922212434955721
3:58346341	PM (M)	0.896753335358181	PR3+ AAV	0.583731216063057	0.957021636464005
3:58346341	PM (M)	0.896753335358181	HyperThy	0.868557438905509	0.986428993975015
3:58346341	PM (M)	0.896753335358181	HypoThy	0.299078062187929	0.927632147746623
3:58346341	PM (M)	0.896753335358181	PR	0.951073432766385	0.994948495120756
3:58346341	PM (M)	0.896753335358181	BioMedRhe	0.701826001987513	0.969214529222294
3:58346341	PM (R)	0.954969682684202	ITP	0.899414805310357	0.995470616765854
3:58346341	PM (R)	0.954969682684202	IgG+ NMO	0.990065217391304	0.999552633586667
3:58346341	PM (R)	0.954969682684202	PBC	0.737555742884014	0.988182051824358
3:58346341	PM (R)	0.954969682684202	JIA	0.356479158799194	0.971022052321398
3:58346341	PM (R)	0.954969682684202	CR(E)ST	0.972552258277322	0.998764019480626
3:58346341	PM (R)	0.954969682684202	MG	0.911015466658679	0.995992998227442
3:58346341	PM (R)	0.954969682684202	Felty	0.888037295542943	0.994958283890764
3:58346341	PM (R)	0.954969682684202	SjS	0.479341885816112	0.976554599905254
3:58346341	PM (R)	0.954969682684202	SSc	3.32849999999993e-05	0.954971181518314
3:58346341	PM (R)	0.954969682684202	GPA	0.62856543793078	0.983274183807968
3:58346341	PM (R)	0.954969682684202	MPO+ AAV	0.246585201428653	0.966073492549914
3:58346341	PM (R)	0.954969682684202	PR3+ AAV	0.583731216063057	0.981255284570658
3:58346341	PM (R)	0.954969682684202	HyperThy	0.868557438905509	0.994081099765114
3:58346341	PM (R)	0.954969682684202	HypoThy	0.299078062187929	0.968437262726718
3:58346341	PM (R)	0.954969682684202	PR	0.951073432766385	0.997796821152298
3:58346341	PM (R)	0.954969682684202	BioMedRhe	0.701826001987513	0.986573130254177
3:95829911	DM (M)	0.922238974336316	ITP	0.540117284178737	0.964239048332738
3:95829911	DM (M)	0.922238974336316	IgG+ NMO	0.735790909090908	0.979454830101239
3:95829911	DM (M)	0.922238974336316	PBC	0.837692171877284	0.987378776811933
3:95829911	DM (M)	0.922238974336316	JIA	0.074664903309006	0.928044993798704
3:95829911	DM (M)	0.922238974336316	CR(E)ST	0.925605520286986	0.9942150089538
3:95829911	DM (M)	0.922238974336316	MG	0.911015466658679	0.993080471419175
3:95829911	DM (M)	0.922238974336316	Felty	0.888037295542943	0.991293665265339
3:95829911	DM (M)	0.922238974336316	SjS	0.647332369514403	0.972576203335059
3:95829911	DM (M)	0.922238974336316	SSc	0.845095734597157	0.987954485442595
3:95829911	DM (M)	0.922238974336316	GPA	0.860343342651071	0.989140155083786
3:95829911	DM (M)	0.922238974336316	MPO+ AAV	0.624071990824768	0.970767452430827
3:95829911	DM (M)	0.922238974336316	PR3+ AAV	0.988124464656001	0.999076546191345
3:95829911	DM (M)	0.922238974336316	HyperThy	0.70344266817897	0.976939397709511
3:95829911	DM (M)	0.922238974336316	HypoThy	0.583141036647364	0.967584619452599
3:95829911	DM (M)	0.922238974336316	PR	0.951073432766385	0.996195419949711
3:95829911	DM (M)	0.922238974336316	BioMedRhe	0.92707971229869	0.994329643636655
3:95829911	DM (R)	0.740768107325769	ITP	0.540117284178737	0.880783733169489
3:95829911	DM (R)	0.740768107325769	IgG+ NMO	0.735790909090908	0.931508577301898
3:95829911	DM (R)	0.740768107325769	PBC	0.837692171877284	0.957924634519905
3:95829911	DM (R)	0.740768107325769	JIA	0.074664903309006	0.760123631526901
3:95829911	DM (R)	0.740768107325769	CR(E)ST	0.925605520286986	0.980714578219481
3:95829911	DM (R)	0.740768107325769	MG	0.911015466658679	0.976932371003196
3:95829911	DM (R)	0.740768107325769	Felty	0.888037295542943	0.970975696214671
3:95829911	DM (R)	0.740768107325769	SjS	0.647332369514403	0.908577302664282
3:95829911	DM (R)	0.740768107325769	SSc	0.845095734597157	0.95984387409631
3:95829911	DM (R)	0.740768107325769	GPA	0.860343342651071	0.963796540390881
3:95829911	DM (R)	0.740768107325769	MPO+ AAV	0.624071990824768	0.902547470672249
3:95829911	DM (R)	0.740768107325769	PR3+ AAV	0.988124464656001	0.996921482496255
3:95829911	DM (R)	0.740768107325769	HyperThy	0.70344266817897	0.923122881585615
3:95829911	DM (R)	0.740768107325769	HypoThy	0.583141036647364	0.891936861951878
3:95829911	DM (R)	0.740768107325769	PR	0.951073432766385	0.987316673373977
3:95829911	DM (R)	0.740768107325769	BioMedRhe	0.92707971229869	0.98109673580484
3:95829911	JDM (M)	0.871129930605644	ITP	0.540117284178737	0.940734882498849
3:95829911	JDM (M)	0.871129930605644	IgG+ NMO	0.735790909090908	0.965951356119925
3:95829911	JDM (M)	0.871129930605644	PBC	0.837692171877284	0.979083378926578
3:95829911	JDM (M)	0.871129930605644	JIA	0.074664903309006	0.880752001876398
3:95829911	JDM (M)	0.871129930605644	CR(E)ST	0.925605520286986	0.990412778236827
3:95829911	JDM (M)	0.871129930605644	MG	0.911015466658679	0.98853255701328
3:95829911	JDM (M)	0.871129930605644	Felty	0.888037295542943	0.985571358507039
3:95829911	JDM (M)	0.871129930605644	SjS	0.647332369514403	0.954551697986178
3:95829911	JDM (M)	0.871129930605644	SSc	0.845095734597157	0.980037476568054
3:95829911	JDM (M)	0.871129930605644	GPA	0.860343342651071	0.98200243687606
3:95829911	JDM (M)	0.871129930605644	MPO+ AAV	0.624071990824768	0.951554131370306
3:95829911	JDM (M)	0.871129930605644	PR3+ AAV	0.988124464656001	0.998469598936124
3:95829911	JDM (M)	0.871129930605644	HyperThy	0.70344266817897	0.961782636068819
3:95829911	JDM (M)	0.871129930605644	HypoThy	0.583141036647364	0.946279356465086
3:95829911	JDM (M)	0.871129930605644	PR	0.951073432766385	0.993694829885376
3:95829911	JDM (M)	0.871129930605644	BioMedRhe	0.92707971229869	0.990602757463676
3:95829911	JDM (R)	0.956841783682244	ITP	0.540117284178737	0.980152282269789
3:95829911	JDM (R)	0.956841783682244	IgG+ NMO	0.735790909090908	0.988597206901428
3:95829911	JDM (R)	0.956841783682244	PBC	0.837692171877284	0.992995083643815
3:95829911	JDM (R)	0.956841783682244	JIA	0.074664903309006	0.960064187730599
3:95829911	JDM (R)	0.956841783682244	CR(E)ST	0.925605520286986	0.996789266951699
3:95829911	JDM (R)	0.956841783682244	MG	0.911015466658679	0.996159586261121
3:95829911	JDM (R)	0.956841783682244	Felty	0.888037295542943	0.995167889381521
3:95829911	JDM (R)	0.956841783682244	SjS	0.647332369514403	0.984779494115232
3:95829911	JDM (R)	0.956841783682244	SSc	0.845095734597157	0.993314608205201
3:95829911	JDM (R)	0.956841783682244	GPA	0.860343342651071	0.99397266777192
3:95829911	JDM (R)	0.956841783682244	MPO+ AAV	0.624071990824768	0.983775617660112
3:95829911	JDM (R)	0.956841783682244	PR3+ AAV	0.988124464656001	0.999487473076735
3:95829911	JDM (R)	0.956841783682244	HyperThy	0.70344266817897	0.987201114522651
3:95829911	JDM (R)	0.956841783682244	HypoThy	0.583141036647364	0.982009110685631
3:95829911	JDM (R)	0.956841783682244	PR	0.951073432766385	0.997888416627646
3:95829911	JDM (R)	0.956841783682244	BioMedRhe	0.92707971229869	0.996852890449434
3:95829911	Anti-Jo1+ (R)	0.757509632612946	ITP	0.540117284178737	0.888482871285546
3:95829911	Anti-Jo1+ (R)	0.757509632612946	IgG+ NMO	0.735790909090908	0.935931840478455
3:95829911	Anti-Jo1+ (R)	0.757509632612946	PBC	0.837692171877284	0.960641915128728
3:95829911	Anti-Jo1+ (R)	0.757509632612946	JIA	0.074664903309006	0.775615152447266
3:95829911	Anti-Jo1+ (R)	0.757509632612946	CR(E)ST	0.925605520286986	0.981960055282823
3:95829911	Anti-Jo1+ (R)	0.757509632612946	MG	0.911015466658679	0.978422107818298
3:95829911	Anti-Jo1+ (R)	0.757509632612946	Felty	0.888037295542943	0.97285012266256
3:95829911	Anti-Jo1+ (R)	0.757509632612946	SjS	0.647332369514403	0.914481496718026
3:95829911	Anti-Jo1+ (R)	0.757509632612946	SSc	0.845095734597157	0.962437207772643
3:95829911	Anti-Jo1+ (R)	0.757509632612946	GPA	0.860343342651071	0.96613460585141
3:95829911	Anti-Jo1+ (R)	0.757509632612946	MPO+ AAV	0.624071990824768	0.908841078944014
3:95829911	Anti-Jo1+ (R)	0.757509632612946	PR3+ AAV	0.988124464656001	0.997120297071516
3:95829911	Anti-Jo1+ (R)	0.757509632612946	HyperThy	0.70344266817897	0.928087703655394
3:95829911	Anti-Jo1+ (R)	0.757509632612946	HypoThy	0.583141036647364	0.898915716828033
3:95829911	Anti-Jo1+ (R)	0.757509632612946	PR	0.951073432766385	0.988135778736533
3:95829911	Anti-Jo1+ (R)	0.757509632612946	BioMedRhe	0.92707971229869	0.98231753264534
3:95829911	IIM (M)	0.919634429842311	ITP	0.540117284178737	0.963041263337358
3:95829911	IIM (M)	0.919634429842311	IgG+ NMO	0.735790909090908	0.978766685768246
3:95829911	IIM (M)	0.919634429842311	PBC	0.837692171877284	0.986956038851862
3:95829911	IIM (M)	0.919634429842311	JIA	0.074664903309006	0.925634917367508
3:95829911	IIM (M)	0.919634429842311	CR(E)ST	0.925605520286986	0.994021245221279
3:95829911	IIM (M)	0.919634429842311	MG	0.911015466658679	0.992848707242809
3:95829911	IIM (M)	0.919634429842311	Felty	0.888037295542943	0.991002053419912
3:95829911	IIM (M)	0.919634429842311	SjS	0.647332369514403	0.971657664799864
3:95829911	IIM (M)	0.919634429842311	SSc	0.845095734597157	0.987551030391043
3:95829911	IIM (M)	0.919634429842311	GPA	0.860343342651071	0.988776413105836
3:95829911	IIM (M)	0.919634429842311	MPO+ AAV	0.624071990824768	0.969788331204388
3:95829911	IIM (M)	0.919634429842311	PR3+ AAV	0.988124464656001	0.999045615831152
3:95829911	IIM (M)	0.919634429842311	HyperThy	0.70344266817897	0.97616700094376
3:95829911	IIM (M)	0.919634429842311	HypoThy	0.583141036647364	0.966498891734822
3:95829911	IIM (M)	0.919634429842311	PR	0.951073432766385	0.996067988528412
3:95829911	IIM (M)	0.919634429842311	BioMedRhe	0.92707971229869	0.994139719502821
3:95829911	IIM (R)	0.763633785006313	ITP	0.540117284178737	0.891299263120311
3:95829911	IIM (R)	0.763633785006313	IgG+ NMO	0.735790909090908	0.937549897214895
3:95829911	IIM (R)	0.763633785006313	PBC	0.837692171877284	0.961635913002788
3:95829911	IIM (R)	0.763633785006313	JIA	0.074664903309006	0.781282045594332
3:95829911	IIM (R)	0.763633785006313	CR(E)ST	0.925605520286986	0.98241565841381
3:95829911	IIM (R)	0.763633785006313	MG	0.911015466658679	0.978967062661133
3:95829911	IIM (R)	0.763633785006313	Felty	0.888037295542943	0.973535799327028
3:95829911	IIM (R)	0.763633785006313	SjS	0.647332369514403	0.916641287031327
3:95829911	IIM (R)	0.763633785006313	SSc	0.845095734597157	0.963385865100352
3:95829911	IIM (R)	0.763633785006313	GPA	0.860343342651071	0.966989884503763
3:95829911	IIM (R)	0.763633785006313	MPO+ AAV	0.624071990824768	0.911143319361138
3:95829911	IIM (R)	0.763633785006313	PR3+ AAV	0.988124464656001	0.997193024659715
3:95829911	IIM (R)	0.763633785006313	HyperThy	0.70344266817897	0.929903865948836
3:95829911	IIM (R)	0.763633785006313	HypoThy	0.583141036647364	0.901468624646145
3:95829911	IIM (R)	0.763633785006313	PR	0.951073432766385	0.988435412490356
3:95829911	IIM (R)	0.763633785006313	BioMedRhe	0.92707971229869	0.982764107599791
3:95829911	PM (M)	0.984832304575562	ITP	0.540117284178737	0.99302463903546
3:95829911	PM (M)	0.984832304575562	IgG+ NMO	0.735790909090908	0.995992556980723
3:95829911	PM (M)	0.984832304575562	PBC	0.837692171877284	0.997538164298033
3:95829911	PM (M)	0.984832304575562	JIA	0.074664903309006	0.985964799087848
3:95829911	PM (M)	0.984832304575562	CR(E)ST	0.925605520286986	0.998871607190453
3:95829911	PM (M)	0.984832304575562	MG	0.911015466658679	0.998650309700793
3:95829911	PM (M)	0.984832304575562	Felty	0.888037295542943	0.998301783799899
3:95829911	PM (M)	0.984832304575562	SjS	0.647332369514403	0.994650844794736
3:95829911	PM (M)	0.984832304575562	SSc	0.845095734597157	0.997650459282423
3:95829911	PM (M)	0.984832304575562	GPA	0.860343342651071	0.997881730357336
3:95829911	PM (M)	0.984832304575562	MPO+ AAV	0.624071990824768	0.994298038455315
3:95829911	PM (M)	0.984832304575562	PR3+ AAV	0.988124464656001	0.9998198754969
3:95829911	PM (M)	0.984832304575562	HyperThy	0.70344266817897	0.995501908715055
3:95829911	PM (M)	0.984832304575562	HypoThy	0.583141036647364	0.99367721020892
3:95829911	PM (M)	0.984832304575562	PR	0.951073432766385	0.999257896730037
3:95829911	PM (M)	0.984832304575562	BioMedRhe	0.92707971229869	0.998893967285884
3:95829911	PM (R)	0.949755463770495	ITP	0.540117284178737	0.976893406223595
3:95829911	PM (R)	0.949755463770495	IgG+ NMO	0.735790909090908	0.986724936759654
3:95829911	PM (R)	0.949755463770495	PBC	0.837692171877284	0.991844918449556
3:95829911	PM (R)	0.949755463770495	JIA	0.074664903309006	0.953506967209877
3:95829911	PM (R)	0.949755463770495	CR(E)ST	0.925605520286986	0.996262083868784
3:95829911	PM (R)	0.949755463770495	MG	0.911015466658679	0.995529013390667
3:95829911	PM (R)	0.949755463770495	Felty	0.888037295542943	0.994374485839554
3:95829911	PM (R)	0.949755463770495	SjS	0.647332369514403	0.982280378463093
3:95829911	PM (R)	0.949755463770495	SSc	0.845095734597157	0.992216907024862
3:95829911	PM (R)	0.949755463770495	GPA	0.860343342651071	0.99298301602014
3:95829911	PM (R)	0.949755463770495	MPO+ AAV	0.624071990824768	0.981111671523309
3:95829911	PM (R)	0.949755463770495	PR3+ AAV	0.988124464656001	0.999403319234164
3:95829911	PM (R)	0.949755463770495	HyperThy	0.70344266817897	0.985099614397193
3:95829911	PM (R)	0.949755463770495	HypoThy	0.583141036647364	0.979055114713235
3:95829911	PM (R)	0.949755463770495	PR	0.951073432766385	0.997541707320045
3:95829911	PM (R)	0.949755463770495	BioMedRhe	0.92707971229869	0.996336153962726
4:10707742	DM (M)	0.940810302819131	ITP	0.908394788601424	0.994577915277129
4:10707742	DM (M)	0.940810302819131	IgG+ NMO	0.889666666666667	0.993469403411044
4:10707742	DM (M)	0.940810302819131	PBC	0.994509423434074	0.999675014435715
4:10707742	DM (M)	0.940810302819131	JIA	0.718862350964755	0.983359547687462
4:10707742	DM (M)	0.940810302819131	CR(E)ST	0.882144248939166	0.993024153783685
4:10707742	DM (M)	0.940810302819131	MG	0.00162046199810365	0.940906217474092
4:10707742	DM (M)	0.940810302819131	Felty	0.95659561153341	0.997430907390342
4:10707742	DM (M)	0.940810302819131	SjS	0.917131340691324	0.995095029149735
4:10707742	DM (M)	0.940810302819131	SSc	0.634552258064517	0.978369258819406
4:10707742	DM (M)	0.940810302819131	GPA	0.903597072537906	0.994293939916169
4:10707742	DM (M)	0.940810302819131	MPO+ AAV	0.268010644744398	0.956673771722802
4:10707742	DM (M)	0.940810302819131	PR3+ AAV	0.466205093243541	0.968404841112395
4:10707742	DM (M)	0.940810302819131	HyperThy	0.000327291576497317	0.940829675108434
4:10707742	DM (M)	0.940810302819131	HypoThy	7.74968958132253e-05	0.940814889836927
4:10707742	DM (M)	0.940810302819131	PR	0.997945004250403	0.999878365423873
4:10707742	DM (M)	0.940810302819131	BioMedRhe	0.845230243535918	0.990839224982134
4:10707742	JDM (M)	0.871129930605644	ITP	0.908394788601424	0.988194830050181
4:10707742	JDM (M)	0.871129930605644	IgG+ NMO	0.889666666666667	0.985781335676823
4:10707742	JDM (M)	0.871129930605644	PBC	0.994509423434074	0.999292429016934
